id,preco,estoque,imagem,categoria,updated_at,preco_custo,nome,descricao,variantes,semdevolucao,deleted
587,,1,,,2026-08-22 13:19:32.664+00,,,,{},false,false
588,,1,,,2026-08-22 13:19:32.664+00,,,,{},false,false
589,,1,,,2026-08-22 13:19:32.664+00,,,,{},false,false
590,,1,,,2026-08-22 13:19:32.664+00,,,,{},false,false
591,,15,,,2026-08-22 13:19:32.664+00,,,,{},false,false
592,,15,,,2026-08-22 13:19:32.664+00,,,,{},false,false
593,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
594,,1,,,2026-08-22 13:19:32.664+00,,,,{},false,false
595,,1,,,2026-08-22 13:19:32.664+00,,,,{},false,false
596,,1,,,2026-08-22 13:19:32.664+00,,,,{},false,false
597,,1000,,,2026-08-22 13:19:32.664+00,,,,{},false,false
598,,2,,,2026-08-22 13:19:32.664+00,,,,{},false,false
599,,2,,,2026-08-22 13:19:32.664+00,,,,{},false,false
600,,2,,,2026-08-22 13:19:32.664+00,,,,{},false,false
601,,2,,,2026-08-22 13:19:32.664+00,,,,{},false,false
602,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
603,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
604,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
605,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
606,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
607,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
608,,150,,,2026-08-22 13:19:32.664+00,,,,{},false,false
609,,150,,,2026-08-22 13:19:32.664+00,,,,{},false,false
610,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
611,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
612,,1000,,,2026-08-22 13:19:32.664+00,,,,{},false,false
613,,2,,,2026-08-22 13:19:32.664+00,,,,{},false,false
614,,1000,,,2026-08-22 13:19:32.664+00,,,,{},false,false
615,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
616,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
617,,150,,,2026-08-22 13:19:32.664+00,,,,{},false,false
618,,150,,,2026-08-22 13:19:32.664+00,,,,{},false,false
619,,10,,,2026-08-22 13:19:32.664+00,,,,{},false,false
620,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
621,,150,,,2026-08-22 13:19:32.665+00,,,,{},false,false
622,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
623,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
624,,150,,,2026-08-22 13:19:32.665+00,,,,{},false,false
625,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
626,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
627,,150,,,2026-08-22 13:19:32.665+00,,,,{},false,false
628,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
629,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
630,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
631,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
632,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
633,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
634,,150,,,2026-08-22 13:19:32.665+00,,,,{},false,false
635,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
636,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
637,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
638,,20,,,2026-08-22 13:19:32.665+00,,,,{},false,false
639,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
640,,150,,,2026-08-22 13:19:32.665+00,,,,{},false,false
641,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
642,,150,,,2026-08-22 13:19:32.665+00,,,,{},false,false
643,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
644,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
645,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
646,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
647,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
648,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
649,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
650,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
651,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
652,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
653,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
654,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
655,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
656,,2,,,2026-08-22 13:19:32.665+00,,,,{},false,false
657,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
658,,10,,,2026-08-22 13:19:32.665+00,40.00,,,{},false,false
659,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
660,,2,,,2026-08-22 13:19:32.665+00,,,,{},false,false
661,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
662,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
663,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
664,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
665,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
666,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
667,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
668,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
669,,2,,,2026-08-22 13:19:32.665+00,,,,{},false,false
670,,2,,,2026-08-22 13:19:32.665+00,,,,{},false,false
671,,2,,,2026-08-22 13:19:32.665+00,,,,{},false,false
672,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
673,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
674,,1,,,2026-08-22 13:19:32.665+00,,,,{},false,false
675,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
676,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
677,,150,,,2026-08-22 13:19:32.665+00,,,,{},false,false
678,,2,,,2026-08-22 13:19:32.665+00,,,,{},false,false
679,,2,,,2026-08-22 13:19:32.665+00,,,,{},false,false
680,,150,,,2026-08-22 13:19:32.665+00,95.00,,,{},false,false
681,,10,,,2026-08-22 13:19:32.665+00,26.00,,,{},false,false
682,,150,,,2026-08-22 13:19:32.665+00,,,,{},false,false
683,,10,,,2026-08-22 13:19:32.665+00,,,,{},false,false
684,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
685,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
686,,150,,,2026-08-22 13:19:32.665+00,,,,{},false,false
687,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
688,,150,,,2026-08-22 13:19:32.665+00,105.00,,,{},false,false
689,,150,,,2026-08-22 13:19:32.665+00,88.00,,,{},false,false
690,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
691,,,,,2026-08-14 12:22:26.839936+00,,,,{},false,true
692,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
693,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
694,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
695,,100,,,2026-08-22 13:19:32.665+00,,,,{},false,false
696,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
697,,,,,2026-08-14 12:22:15.93643+00,,,,{},false,true
698,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
699,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
700,,2,,,2026-08-22 13:19:32.665+00,,,,{},false,false
701,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
702,,15,,,2026-08-22 13:19:32.665+00,,,,{},false,false
703,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
704,,1000,,,2026-08-22 13:19:32.665+00,,,,{},false,false
1785237845646,300.00,0,,,2026-08-21 22:51:05.227+00,,,,{},false,true
1785579868086,1400.00,0,,,2026-08-21 22:51:05.227+00,,,,{},false,true
1785590817127,12.00,0,,BRINQUEDOS,2026-08-21 22:51:05.227+00,,,,{},false,true
1785591654878,2.00,0,,BRINQUEDOS,2026-08-21 22:51:05.227+00,,,,{},false,true
1785592924758,1.00,0,,CAMA MESA E BANHO,2026-08-21 22:51:05.227+00,,,,{},false,true
1785593084658,1.00,0,,,2026-08-21 22:51:05.227+00,,,,{},false,true
1785594176733,1400.00,0,,UTILIDADES DO LAR,2026-08-21 22:51:05.227+00,,,,{},false,true
1785604553100,199.99,0,,VARIEDADES,2026-08-21 22:51:05.227+00,,,,{},false,true
1785604976244,999.00,0,,ELETRODOMESTICOS,2026-08-21 22:51:05.227+00,,,,{},false,true
1785605036356,999.00,0,,ELETRODOMESTICOS,2026-08-21 22:51:05.227+00,,,,{},false,true
1785612858782,250.00,0,,VARIEDADES,2026-08-21 22:51:05.227+00,,,,{},false,true
1785612996953,199.00,0,,VARIEDADES,2026-08-21 22:51:05.227+00,,,,{},false,true
1785613066206,120.00,0,,VARIEDADES,2026-08-21 22:51:05.227+00,,,,{},false,true
1785615567337,80.00,0,,VARIEDADES,2026-08-21 22:51:05.227+00,,,,{},false,true
1785615605889,100.00,0,,VARIEDADES,2026-08-21 22:51:05.227+00,,,,{},false,true
1785615645391,199.00,0,,VARIEDADES,2026-08-21 22:51:05.227+00,,,,{},false,true
1785954396742,80.00,0,,COSMETICOS,2026-08-21 22:51:05.227+00,,,,{},false,true
1786475156582,399.00,0,,,2026-08-21 22:51:05.227+00,,UniTV,,{},false,true
1786475515968,120.00,120,,,2026-08-21 22:51:05.227+00,,Relogio de parede,,{},false,true
1786475543725,80.00,0,,,2026-08-21 22:51:05.227+00,,Capa de Colchão Solteiro,,{},false,true
1786475665570,599.00,0,,,2026-08-21 22:51:05.227+00,,Caixa de som XTRAD STACK86 Box,,{},false,true
1786479370803,70.00,0,,UTILIDADES DO LAR,2026-08-21 22:51:05.227+00,16.15,JARRA MAJESTIC AMBAR,,{},false,true
1786479431833,1.00,1,,,2026-08-21 22:51:05.227+00,,,,{},false,true
